﻿Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,TimeInMs,MsBetweenSimulationStart,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,CPUStartTimeInMs,MsBetweenAppStart,MsCPUBusy,MsCPUWait,MsGPULatency,MsGPUTime,MsGPUBusy,MsGPUWait,MsAnimationError,AnimationTime,MsFlipDelay,MsAllInputToPhotonLatency,MsClickToPhotonLatency
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,1761.6369,NA,0.54760000000000,6.93600000000000,0.18680000000000,1.87700000000000,8.6854,1761.5914,0.2323,0.0455,0.1868,1.2724,0.6501,0.6407,0.0094,34.5569,1761.5914,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,1799.0849,NA,37.44800000000000,34.68640000000000,0.35130000000000,1.39030000000000,5.9238,1761.8237,37.6125,37.2612,0.3513,1.6902,36.9613,1.2388,35.7225,-34.4541,1761.8237,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,1799.4815,NA,0.39660000000000,6.98030000000000,0.20630000000000,1.61400000000000,12.5075,1799.4362,0.2516,0.0453,0.2063,1.0390,0.6203,0.6024,0.0179,30.6322,1799.4362,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,1838.2451,NA,38.76360000000000,34.71000000000000,0.96090000000000,2.36060000000000,8.4539,1799.6878,39.5182,38.5573,0.9609,39.2349,1.6830,1.6830,0.0000,-34.4584,1799.6878,NA,NA,NA
dwm.exe,2032,0x0,Other,-1,0,0,Hardware: Legacy Flip,1730.2454,NA,13.12930000000000,13.87130000000000,0.00000000000000,0.50000000000000,5.3227,1717.1161,13.1293,13.1293,0.0000,0.5138,13.1155,1.1384,11.9771,152.9970,1717.1161,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,1839.2843,NA,1.03920000000000,6.95820000000000,0.24090000000000,2.27450000000000,14.3729,1839.2060,0.3192,0.0783,0.2409,1.3997,0.9531,0.9440,0.0091,32.5600,1839.2060,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,1877.0378,NA,37.75350000000000,27.74870000000000,0.26620000000000,1.51570000000000,4.3681,1839.5252,37.7788,37.5126,0.2662,37.6394,1.3889,1.3889,0.0000,-27.4295,1839.5252,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,1877.3455,NA,0.30770000000000,6.96550000000000,0.17800000000000,1.79170000000000,11.0259,1877.3040,0.2195,0.0415,0.1780,1.2495,0.5837,0.5699,0.0138,30.8133,1877.3040,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,1913.8788,NA,36.53330000000000,27.83600000000000,0.55370000000000,1.83910000000000,2.3286,1877.5235,36.9090,36.3553,0.5537,11.4479,26.7465,2.3257,24.4208,-27.6165,1877.5235,NA,NA,NA
NVIDIA Overlay.exe,3556,0x2383AD26A40,DXGI,0,0,0,Composed: Copy with GPU GDI,1419.0455,NA,507.64710000000002,506.97690000000000,0.37170000000000,1.74040000000000,10.9790,911.5218,507.8954,507.5237,0.3717,3.1496,506.1145,1.3274,504.7871,6.4382,911.5218,NA,NA,NA
dwm.exe,2032,0x0,Other,-1,0,0,Hardware: Legacy Flip,1868.6145,NA,138.36910000000000,138.92689999999999,0.00000000000000,1.43630000000000,5.8805,1730.2454,138.3691,138.3691,0.0000,0.5000,139.3054,2.1500,137.1554,-125.7976,1730.2454,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,1914.4930,NA,0.61420000000000,6.90850000000000,0.19140000000000,1.85640000000000,8.6229,1914.4325,0.2519,0.0605,0.1914,1.2854,0.6315,0.6202,0.0113,30.0005,1914.4325,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,1951.6223,NA,37.12930000000000,34.70470000000000,0.36230000000000,1.60810000000000,6.1983,1914.6844,37.3002,36.9379,0.3623,1.6650,36.8810,1.4613,35.4197,-34.4528,1914.6844,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,1952.0282,NA,0.40590000000000,6.96100000000000,0.19020000000000,1.81340000000000,12.7534,1951.9846,0.2338,0.0436,0.1902,1.2458,0.6112,0.6007,0.0105,30.3392,1951.9846,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,1987.5632,NA,35.53500000000000,27.74540000000000,0.58540000000000,1.68630000000000,4.9638,1952.2184,35.9302,35.3448,0.5854,35.6455,1.3856,1.3856,0.0000,-27.5116,1952.2184,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,50.0508,NA,0.50360000000000,6.93490000000000,0.33660000000000,3.10380000000000,11.8589,49.9883,0.3991,0.0625,0.3366,1.2069,1.9594,1.9485,0.0109,NA,49.9883,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,86.1160,NA,36.06520000000000,27.78210000000000,0.30280000000000,1.40000000000000,3.5758,50.3874,36.0314,35.7286,0.3028,35.8623,1.2663,1.2663,0.0000,-27.3830,50.3874,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,86.4635,NA,0.34750000000000,6.98600000000000,0.20110000000000,1.58640000000000,10.2143,86.4188,0.2458,0.0447,0.2011,1.0972,0.5339,0.5232,0.0107,29.0454,86.4188,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,128.0532,NA,41.58970000000000,34.67180000000000,0.48460000000000,1.69680000000000,3.2964,86.6646,41.8732,41.3886,0.4846,41.5515,1.5339,1.5339,0.0000,-34.4260,86.6646,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,128.5830,NA,0.52980000000000,6.94700000000000,0.18910000000000,1.70250000000000,9.7136,128.5378,0.2343,0.0452,0.1891,1.2122,0.5355,0.5265,0.0090,34.9262,128.5378,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,169.5401,NA,40.95710000000000,34.75640000000000,0.32270000000000,1.48430000000000,3.5129,128.7721,41.0907,40.7680,0.3227,40.9020,1.3503,1.3503,0.0000,-34.5221,128.7721,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,169.9091,NA,0.36900000000000,6.92460000000000,0.18770000000000,1.68180000000000,10.0685,169.8628,0.2340,0.0463,0.1877,1.1616,0.5665,0.5557,0.0108,34.1661,169.8628,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,202.5334,NA,32.62430000000000,27.77040000000000,0.33690000000000,1.67590000000000,5.2146,170.0968,32.7735,32.4366,0.3369,32.6046,1.5079,1.5079,0.0000,-27.5364,170.0968,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,202.9142,NA,0.38080000000000,6.96280000000000,0.18400000000000,1.75940000000000,11.7966,202.8703,0.2279,0.0439,0.1840,1.3390,0.4643,0.4539,0.0104,25.8107,202.8703,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,240.4894,NA,37.57520000000000,27.79840000000000,0.43860000000000,1.74680000000000,2.0198,203.0982,37.8298,37.3912,0.4386,37.5211,1.6169,1.6169,0.0000,-27.5705,203.0982,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,240.9708,NA,0.48140000000000,6.97880000000000,0.18280000000000,2.11370000000000,8.5172,240.9280,0.2256,0.0428,0.1828,1.3082,0.8483,0.8307,0.0176,30.8510,240.9280,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,281.5361,NA,40.56530000000000,34.70610000000000,0.51340000000000,1.79880000000000,2.6580,241.1536,40.8959,40.3825,0.5134,1.9309,40.2504,2.3809,37.8695,-34.4805,241.1536,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,282.0931,NA,0.55700000000000,6.97460000000000,0.19580000000000,1.81370000000000,9.0756,282.0495,0.2394,0.0436,0.1958,1.2854,0.5719,0.5540,0.0179,33.9213,282.0495,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,316.1893,NA,34.09620000000000,27.67080000000000,0.47630000000000,1.68730000000000,2.6502,282.2889,34.3767,33.9004,0.4763,34.0535,1.5342,1.5342,0.0000,-27.4314,282.2889,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,316.7099,NA,0.52060000000000,6.98390000000000,0.18390000000000,1.70110000000000,9.1135,316.6656,0.2282,0.0443,0.1839,1.2110,0.5344,0.5233,0.0111,27.3928,316.6656,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,357.2047,NA,40.49480000000000,34.72420000000000,0.34970000000000,1.50160000000000,3.3429,316.8938,40.6606,40.3109,0.3497,40.5090,1.3035,1.3035,0.0000,-34.4960,316.8938,NA,NA,NA
dwm.exe,2032,0x0,Other,-1,0,0,Hardware: Legacy Flip,190.4308,NA,126.55730000000000,131.94460000000001,0.00000000000000,3.17330000000000,10.3613,63.8735,126.5573,126.5573,0.0000,1.8913,127.8393,3.9470,123.8923,NA,63.8735,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,357.5997,NA,0.39500000000000,6.93840000000000,0.27790000000000,3.06300000000000,9.8863,357.5544,0.3232,0.0453,0.2779,1.1519,1.9564,1.9474,0.0090,33.7222,357.5544,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,394.7679,NA,37.16820000000000,34.70840000000000,0.38620000000000,1.84460000000000,7.4265,357.8776,37.2765,36.8903,0.3862,2.7851,35.9498,1.6803,34.2695,-34.3852,357.8776,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,395.2115,NA,0.44360000000000,6.95270000000000,0.26040000000000,2.15870000000000,13.9356,395.1541,0.3178,0.0574,0.2604,1.4584,0.7577,0.7470,0.0107,30.3238,395.1541,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,439.7290,NA,44.51750000000000,34.71850000000000,0.34660000000000,1.59170000000000,4.1366,395.4719,44.6037,44.2571,0.3466,44.4229,1.4259,1.4259,0.0000,-34.4007,395.4719,NA,NA,NA
dwm.exe,2032,0x0,Other,-1,0,0,Hardware: Legacy Flip,369.1305,NA,178.69970000000001,173.64830000000001,0.00000000000000,1.96380000000000,5.3099,190.4308,178.6997,178.6997,0.0000,3.1733,177.4902,2.6477,174.8425,-47.0910,190.4308,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,440.1194,NA,0.39040000000000,6.97050000000000,0.18440000000000,1.76910000000000,10.7167,440.0756,0.2282,0.0438,0.1844,1.2451,0.5678,0.5421,0.0257,37.6332,440.0756,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,480.7687,NA,40.64930000000000,34.68870000000000,0.29440000000000,3.31930000000000,4.7561,440.3038,40.7593,40.4649,0.2944,40.5889,3.1953,3.1953,0.0000,-34.4605,440.3038,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,481.1094,NA,0.34070000000000,6.97360000000000,0.20780000000000,3.55760000000000,11.3890,481.0631,0.2541,0.0463,0.2078,3.0249,0.5790,0.5704,0.0086,33.7857,481.0631,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,521.3774,NA,40.26800000000000,34.73490000000000,0.35940000000000,1.48410000000000,5.8559,481.3172,40.4196,40.0602,0.3594,40.2392,1.3051,1.3051,0.0000,-34.4808,481.3172,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,521.7808,NA,0.40340000000000,6.90470000000000,0.19310000000000,1.65350000000000,12.3572,521.7368,0.2371,0.0440,0.1931,1.1247,0.5728,0.5603,0.0125,33.5149,521.7368,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,559.3438,NA,37.56300000000000,27.79390000000000,0.54520000000000,1.85660000000000,2.5881,521.9739,37.9151,37.3699,0.5452,37.5820,1.6445,1.6445,0.0000,-27.5568,521.9739,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,559.9530,NA,0.60920000000000,6.96860000000000,0.25660000000000,3.76200000000000,8.9475,559.8890,0.3206,0.0640,0.2566,1.3114,2.5146,2.5039,0.0107,30.9465,559.8890,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,597.0359,NA,37.08290000000000,34.70400000000000,0.42280000000000,1.72990000000000,6.5686,560.2096,37.2491,36.8263,0.4228,3.5054,35.0508,1.5283,33.5225,-34.3834,560.2096,NA,NA,NA
dwm.exe,2032,0x0,Other,-1,0,0,Hardware: Legacy Flip,480.4044,NA,111.27390000000000,111.08310000000000,0.00000000000000,2.01780000000000,5.1191,369.1305,111.2739,111.2739,0.0000,1.9638,111.3279,2.7356,108.5923,67.6166,369.1305,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,597.5021,NA,0.46620000000000,6.96820000000000,0.18480000000000,1.90280000000000,13.0706,597.4587,0.2282,0.0434,0.1848,1.3071,0.6391,0.6264,0.0127,30.2809,597.4587,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,634.6085,NA,37.10640000000000,27.73270000000000,0.60200000000000,1.92500000000000,3.6969,597.6869,37.5236,36.9216,0.6020,37.1605,1.6861,1.6861,0.0000,-27.5045,597.6869,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,635.2730,NA,0.66450000000000,6.97800000000000,0.31420000000000,1.80560000000000,10.0104,635.2105,0.3767,0.0625,0.3142,1.3230,0.5451,0.5350,0.0101,30.5456,635.2105,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,675.6703,NA,40.39730000000000,34.74950000000000,0.46860000000000,1.57960000000000,4.3626,635.5872,40.5517,40.0831,0.4686,1.6291,40.0336,1.9232,38.1104,-34.3728,635.5872,NA,NA,NA
dwm.exe,2032,0x0,Other,-1,0,0,Hardware: Legacy Flip,625.7308,NA,145.32640000000001,145.91999999999999,0.00000000000000,1.40990000000000,5.7127,480.4044,145.3264,145.3264,0.0000,2.0178,144.7185,2.1109,142.6076,-34.6461,480.4044,NA,NA,NA
dwm.exe,2032,0x0,Other,-1,0,0,Hardware: Legacy Flip,689.1093,NA,63.37850000000000,62.43500000000000,0.00000000000000,0.96500000000000,4.7692,625.7308,63.3785,63.3785,0.0000,1.4099,62.9336,1.7679,61.1657,82.8914,625.7308,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,676.2054,NA,0.53510000000000,7.39230000000000,0.32720000000000,1.63650000000000,11.2198,676.1389,0.3937,0.0665,0.3272,1.1110,0.5920,0.5758,0.0162,33.1594,676.1389,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,722.6535,NA,46.44810000000000,41.23570000000000,0.31630000000000,1.58350000000000,6.0074,676.5326,46.4372,46.1209,0.3163,46.2537,1.4507,1.4507,0.0000,-40.8420,676.5326,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,723.0130,NA,0.35950000000000,6.91500000000000,0.18660000000000,1.83200000000000,12.5629,722.9698,0.2298,0.0432,0.1866,1.2672,0.6080,0.5925,0.0155,39.5222,722.9698,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,765.7006,NA,42.68760000000000,34.72700000000000,0.49310000000000,1.60500000000000,4.6023,723.1996,42.9941,42.5010,0.4931,42.7658,1.3402,1.3402,0.0000,-34.4972,723.1996,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,766.2394,NA,0.53880000000000,6.92740000000000,0.20460000000000,1.69360000000000,10.9909,766.1937,0.2503,0.0457,0.2046,1.1119,0.6274,0.6127,0.0147,36.0667,766.1937,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,804.5471,NA,38.30770000000000,34.68350000000000,0.34050000000000,2.05790000000000,7.3667,766.4440,38.4436,38.1031,0.3405,38.2481,1.9129,1.9129,0.0000,-34.4332,766.4440,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,804.9314,NA,0.38430000000000,6.96150000000000,0.22460000000000,2.34050000000000,13.9439,804.8876,0.2684,0.0438,0.2246,1.7174,0.6669,0.6576,0.0093,31.4821,804.8876,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,842.1737,NA,37.24230000000000,27.77300000000000,0.42520000000000,1.60020000000000,4.4746,805.1560,37.4429,37.0177,0.4252,37.2350,1.3829,1.3829,0.0000,-27.5046,805.1560,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,842.6463,NA,0.47260000000000,7.01320000000000,0.19280000000000,3.00180000000000,11.0152,842.5989,0.2402,0.0474,0.1928,1.1750,1.8742,1.8653,0.0089,30.4297,842.5989,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,888.0845,NA,45.43820000000000,41.58860000000000,0.36170000000000,1.89480000000000,7.1656,842.8391,45.6071,45.2454,0.3617,45.4036,1.7366,1.7366,0.0000,-41.3484,842.8391,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,888.4994,NA,0.41490000000000,6.95130000000000,0.20500000000000,2.08370000000000,13.7020,888.4462,0.2582,0.0532,0.2050,1.5331,0.6038,0.5927,0.0111,38.6558,888.4462,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,926.0930,NA,37.59360000000000,27.83740000000000,0.30720000000000,1.58150000000000,3.9458,888.7044,37.6958,37.3886,0.3072,37.5540,1.4161,1.4161,0.0000,-27.5792,888.7044,NA,NA,NA
dwm.exe,2032,0x0,Other,-1,0,0,Hardware: Legacy Flip,696.6695,NA,7.56020000000000,6.94360000000000,0.00000000000000,3.28170000000000,4.1526,689.1093,7.5602,7.5602,0.0000,0.9650,9.8769,3.9336,5.9433,56.4349,689.1093,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,926.4428,NA,0.34980000000000,6.94980000000000,0.18170000000000,1.81560000000000,10.5458,926.4002,0.2243,0.0426,0.1817,1.2743,0.5839,0.5653,0.0186,30.7460,926.4002,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,967.1067,NA,40.66390000000000,34.64650000000000,0.34660000000000,3.08530000000000,4.5284,926.6245,40.8288,40.4822,0.3466,40.6335,2.9340,2.9340,0.0000,-34.4222,926.6245,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,967.5114,NA,0.40470000000000,6.97390000000000,0.21750000000000,3.26980000000000,11.0976,967.4533,0.2756,0.0581,0.2175,2.7387,0.5892,0.5801,0.0091,33.8549,967.4533,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,1006.4080,NA,38.89660000000000,34.77990000000000,0.38560000000000,1.78000000000000,6.9809,967.7289,39.0647,38.6791,0.3856,38.8770,1.5821,1.5821,0.0000,-34.5043,967.7289,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,1006.8427,NA,0.43470000000000,6.92440000000000,0.19970000000000,1.95640000000000,13.4706,1006.7936,0.2488,0.0491,0.1997,1.3944,0.6111,0.5989,0.0122,32.1403,1006.7936,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,1039.4848,NA,32.64210000000000,20.84910000000000,0.32550000000000,1.64590000000000,1.6776,1007.0424,32.7679,32.4424,0.3255,32.5819,1.5064,1.5064,0.0000,-20.6003,1007.0424,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,1039.8562,NA,0.37140000000000,6.89400000000000,0.19580000000000,1.95300000000000,8.2002,1039.8103,0.2417,0.0459,0.1958,1.3204,0.6785,0.6679,0.0106,25.8739,1039.8103,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,1060.5750,NA,20.71880000000000,20.82140000000000,0.50950000000000,2.21350000000000,8.3028,1040.0520,21.0325,20.5230,0.5095,1.7572,20.9793,3.2754,17.7039,-20.5797,1040.0520,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,1061.1458,NA,0.57080000000000,6.93720000000000,0.26320000000000,3.28120000000000,14.6692,1061.0845,0.3245,0.0613,0.2632,1.7040,1.6385,1.6256,0.0129,14.0953,1061.0845,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,1098.1297,NA,36.98390000000000,27.78950000000000,0.41880000000000,2.21040000000000,5.4748,1061.4090,37.1395,36.7207,0.4188,36.9209,2.0102,2.0102,0.0000,-27.4650,1061.4090,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,1098.5894,NA,0.45970000000000,6.93580000000000,0.18940000000000,2.47110000000000,11.9509,1098.5485,0.2303,0.0409,0.1894,1.7916,0.7204,0.7073,0.0131,30.2037,1098.5485,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,1140.8931,NA,42.30370000000000,34.71470000000000,0.37340000000000,2.86660000000000,4.3619,1098.7788,42.4877,42.1143,0.3734,42.2939,2.6870,2.6870,0.0000,-34.4844,1098.7788,NA,NA,NA
dwm.exe,2032,0x0,Other,-1,0,0,Hardware: Legacy Flip,966.6171,NA,269.94760000000002,270.81139999999999,0.00000000000000,1.94720000000000,5.0164,696.6695,269.9476,269.9476,0.0000,3.2817,268.6131,2.6927,265.9204,-263.2512,696.6695,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,1141.3286,NA,0.43550000000000,6.98430000000000,0.26470000000000,3.02700000000000,10.9107,1141.2665,0.3268,0.0621,0.2647,2.4932,0.5959,0.5848,0.0111,35.5034,1141.2665,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,1174.3449,NA,33.01630000000000,27.78980000000000,0.36500000000000,1.45500000000000,5.6842,1141.5933,33.1166,32.7516,0.3650,32.9061,1.3005,1.3005,0.0000,-27.4630,1141.5933,NA,NA,NA
NVIDIA Overlay.exe,3556,0x2383AD26A40,DXGI,0,0,0,Composed: Copy with GPU GDI,689.7738,NA,504.35280000000000,500.02999999999997,0.13150000000000,2.16580000000000,11.0483,185.5290,504.3763,504.2448,0.1315,1.7383,504.6723,1.7741,502.8982,NA,185.5290,NA,NA,NA
dwm.exe,2032,0x0,Other,-1,0,0,Hardware: Legacy Flip,1161.1396,NA,194.52250000000001,194.44739999999999,0.00000000000000,1.84560000000000,4.9413,966.6171,194.5225,194.5225,0.0000,1.9472,194.4209,2.6494,191.7715,75.5002,966.6171,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,1174.7527,NA,0.40780000000000,7.05190000000000,0.18620000000000,1.63840000000000,12.3283,1174.7099,0.2290,0.0428,0.1862,1.0900,0.5912,0.5758,0.0154,26.0647,1174.7099,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,1215.3083,NA,40.55560000000000,34.61590000000000,0.36790000000000,1.66360000000000,6.3886,1174.9389,40.7373,40.3694,0.3679,40.5431,1.4899,1.4899,0.0000,-34.3869,1174.9389,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,1215.7355,NA,0.42720000000000,6.94130000000000,0.19780000000000,1.85470000000000,12.9027,1215.6762,0.2571,0.0593,0.1978,1.2957,0.6183,0.6040,0.0143,33.7960,1215.6762,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,1248.6349,NA,32.89940000000000,27.77330000000000,0.54000000000000,2.35560000000000,7.7766,1215.9333,33.2416,32.7016,0.5400,32.8916,2.1656,2.1656,0.0000,-27.5162,1215.9333,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,1249.2247,NA,0.58980000000000,6.94040000000000,0.25770000000000,2.42730000000000,14.1272,1249.1749,0.3075,0.0498,0.2577,1.8156,0.6615,0.6500,0.0115,26.3012,1249.1749,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,1294.6528,NA,45.42810000000000,34.66980000000000,0.61820000000000,1.74450000000000,3.3689,1249.4824,45.7886,45.1704,0.6182,45.5808,1.3341,1.3341,0.0000,-34.3623,1249.4824,NA,NA,NA
